timestamp,open,high,low,close,volume
2024-10-10 00:00:00,139.22,139.23,137.59,138.36,39294.51
2024-10-10 01:00:00,138.36,139.64,138.31,139.17,31905.67
2024-10-10 02:00:00,139.17,139.79,139.15,139.62,27221.46
2024-10-10 03:00:00,139.62,140.23,139.43,139.75,33466.62
2024-10-10 04:00:00,139.75,140.15,139.55,139.75,18162.08
2024-10-10 05:00:00,139.75,140.72,139.39,140.4,25224.91
2024-10-10 06:00:00,140.4,140.54,140.0,140.36,22466.06
2024-10-10 07:00:00,140.36,140.36,139.59,139.59,10687.59
2024-10-10 08:00:00,139.59,139.97,138.47,138.51,23294.33
2024-10-10 09:00:00,138.51,138.67,137.36,138.29,32974.96
2024-10-10 10:00:00,138.29,139.5,138.22,139.3,24203.06
2024-10-10 11:00:00,139.3,140.31,139.18,140.26,38654.78
2024-10-10 12:00:00,140.26,140.54,138.18,138.82,44082.85
2024-10-10 13:00:00,138.82,140.0,137.13,138.01,105963.29
2024-10-10 14:00:00,138.01,138.48,136.1,137.35,93431.56
2024-10-10 15:00:00,137.35,138.51,136.93,138.5,32194.62
2024-10-10 16:00:00,138.5,138.89,137.61,137.9,33388.12
2024-10-10 17:00:00,137.9,138.29,136.35,136.51,66557.12
2024-10-10 18:00:00,136.51,137.13,135.39,137.11,130401.61
2024-10-10 19:00:00,137.11,138.04,136.8,137.97,38558.16
2024-10-10 20:00:00,137.97,138.64,137.08,137.47,45456.17
2024-10-10 21:00:00,137.47,138.5,137.25,138.5,18791.76
2024-10-10 22:00:00,138.5,138.7,137.75,138.44,40021.76
2024-10-10 23:00:00,138.44,138.94,138.44,138.93,19606.27
2024-10-11 00:00:00,138.93,139.7,138.79,139.26,36638.75
2024-10-11 01:00:00,139.26,140.32,138.6,140.13,35996.94
2024-10-11 02:00:00,140.13,140.9,139.62,140.81,46772.66
2024-10-11 03:00:00,140.81,141.4,140.76,140.76,50667.08
2024-10-11 04:00:00,140.76,141.04,140.55,140.95,17967.53
2024-10-11 05:00:00,140.95,141.25,140.77,140.89,18635.91
2024-10-11 06:00:00,140.89,141.78,140.86,141.41,24437.44
2024-10-11 07:00:00,141.41,141.97,141.04,141.09,35383.47
2024-10-11 08:00:00,141.09,141.55,140.93,141.4,20981.85
2024-10-11 09:00:00,141.4,142.16,141.37,142.03,20632.46
2024-10-11 10:00:00,142.03,142.56,141.57,141.9,50821.88
2024-10-11 11:00:00,141.9,142.2,141.51,141.92,20156.7
2024-10-11 12:00:00,141.92,143.06,141.82,142.94,170930.67
2024-10-11 13:00:00,142.94,143.83,142.27,143.59,80391.86
2024-10-11 14:00:00,143.59,144.3,143.45,143.82,67675.65
2024-10-11 15:00:00,143.82,145.46,143.65,144.39,149011.57
2024-10-11 16:00:00,144.39,144.74,143.91,144.7,50122.6
2024-10-11 17:00:00,144.7,146.15,144.66,145.87,69327.96
2024-10-11 18:00:00,145.87,146.14,145.14,145.81,45476.19
2024-10-11 19:00:00,145.81,146.49,145.19,145.44,33714.23
2024-10-11 20:00:00,145.44,146.15,145.12,146.12,18112.89
2024-10-11 21:00:00,146.12,146.36,145.81,145.88,36256.9
2024-10-11 22:00:00,145.88,146.1,145.26,145.82,28642.38
2024-10-11 23:00:00,145.82,145.87,145.14,145.47,16451.53
2024-10-12 00:00:00,145.47,146.54,145.47,146.24,51457.59
2024-10-12 01:00:00,146.24,146.45,145.72,145.84,16718.78
2024-10-12 02:00:00,145.84,145.85,144.77,144.97,37618.45
2024-10-12 03:00:00,144.97,145.19,144.61,145.09,13063.59
2024-10-12 04:00:00,145.09,145.87,145.09,145.3,19538.95
2024-10-12 05:00:00,145.3,145.87,145.25,145.86,7382.82
2024-10-12 06:00:00,145.86,145.92,145.57,145.72,7537.86
2024-10-12 07:00:00,145.72,145.86,145.37,145.51,9651.91
2024-10-12 08:00:00,145.51,145.81,145.44,145.67,13656.86
2024-10-12 09:00:00,145.67,145.76,145.43,145.76,5833.24
2024-10-12 10:00:00,145.76,146.81,145.62,146.8,42752.88
2024-10-12 11:00:00,146.8,147.16,146.22,146.22,28232.69
2024-10-12 12:00:00,146.22,147.13,145.85,146.99,29400.97
2024-10-12 13:00:00,146.99,147.25,146.25,146.51,21834.93
2024-10-12 14:00:00,146.51,147.22,146.17,146.93,33941.73
2024-10-12 15:00:00,146.93,147.17,145.72,146.04,30334.91
2024-10-12 16:00:00,146.04,146.89,146.03,146.48,23226.73
2024-10-12 17:00:00,146.48,147.05,146.33,146.97,24242.12
2024-10-12 18:00:00,146.97,147.22,146.24,146.45,26204.71
2024-10-12 19:00:00,146.45,146.9,146.22,146.79,13543.07
2024-10-12 20:00:00,146.79,146.9,146.57,146.72,8236.19
2024-10-12 21:00:00,146.72,147.13,146.5,146.74,14244.5
2024-10-12 22:00:00,146.74,147.17,146.44,147.04,17494.59
2024-10-12 23:00:00,147.04,147.11,146.33,146.36,13892.27
2024-10-13 00:00:00,146.36,147.0,146.36,146.67,14667.62
2024-10-13 01:00:00,146.67,146.67,145.75,145.94,15355.06
2024-10-13 02:00:00,145.94,146.07,145.75,146.04,13157.11
2024-10-13 03:00:00,146.04,146.07,145.13,145.25,19038.87
2024-10-13 04:00:00,145.25,145.97,145.22,145.88,8249.41
2024-10-13 05:00:00,145.88,146.67,145.82,146.49,10196.12
2024-10-13 06:00:00,146.49,146.93,146.19,146.39,7472.9
2024-10-13 07:00:00,146.39,146.52,145.94,146.36,5628.92
2024-10-13 08:00:00,146.36,146.99,146.35,146.6,9374.81
2024-10-13 09:00:00,146.6,147.84,146.57,147.65,27211.92
2024-10-13 10:00:00,147.65,148.29,147.12,147.12,22463.0
2024-10-13 11:00:00,147.12,147.49,146.41,146.46,19025.37
2024-10-13 12:00:00,146.46,147.57,146.44,147.27,15733.0
2024-10-13 13:00:00,147.27,147.98,147.18,147.18,13218.82
2024-10-13 14:00:00,147.18,147.19,145.3,145.41,26682.52
2024-10-13 15:00:00,145.41,145.94,144.47,145.32,66550.66
2024-10-13 16:00:00,145.32,146.08,144.88,145.95,20694.88
2024-10-13 17:00:00,145.95,146.44,145.17,145.39,27363.55
2024-10-13 18:00:00,145.39,145.79,144.68,145.35,37088.15
2024-10-13 19:00:00,145.35,146.08,145.34,145.96,14988.13
2024-10-13 20:00:00,145.96,146.31,145.66,146.27,14749.2
2024-10-13 21:00:00,146.27,147.94,145.99,147.88,58246.22
2024-10-13 22:00:00,147.88,148.76,147.4,147.74,44998.02
2024-10-13 23:00:00,147.74,147.75,146.91,147.68,25890.18
2024-10-14 00:00:00,147.68,147.86,146.76,147.17,24288.48
2024-10-14 01:00:00,147.17,148.22,147.16,147.73,28440.64
2024-10-14 02:00:00,147.73,148.75,147.12,148.34,44514.14
2024-10-14 03:00:00,148.34,152.47,148.34,152.41,143562.5
2024-10-14 04:00:00,152.41,153.23,152.04,152.1,86649.57
2024-10-14 05:00:00,152.1,152.37,150.81,151.36,46090.94
2024-10-14 06:00:00,151.36,152.27,150.95,151.88,27845.53
2024-10-14 07:00:00,151.88,152.97,151.54,152.96,42440.31
2024-10-14 08:00:00,152.96,153.24,152.28,152.39,40292.47
2024-10-14 09:00:00,152.39,153.47,151.98,152.87,43776.13
2024-10-14 10:00:00,152.87,153.81,152.63,153.04,34394.59
2024-10-14 11:00:00,153.04,153.17,152.63,153.06,32960.39
2024-10-14 12:00:00,153.06,153.42,152.54,153.07,41569.17
2024-10-14 13:00:00,153.07,154.01,152.52,153.6,52758.02
2024-10-14 14:00:00,153.6,155.92,153.56,154.93,184761.27
2024-10-14 15:00:00,154.93,157.96,154.92,156.67,134291.02
2024-10-14 16:00:00,156.67,156.77,154.62,155.01,100774.22
2024-10-14 17:00:00,155.01,155.95,154.87,155.53,43795.29
2024-10-14 18:00:00,155.53,156.17,155.24,155.77,42848.84
2024-10-14 19:00:00,155.77,156.24,155.47,155.63,46590.66
2024-10-14 20:00:00,155.63,156.33,155.39,156.06,30213.4
2024-10-14 21:00:00,156.06,156.45,155.46,155.72,26282.74
2024-10-14 22:00:00,155.72,157.99,155.68,157.95,61026.64
2024-10-14 23:00:00,157.95,157.99,156.89,157.52,46350.24
2024-10-15 00:00:00,157.52,158.19,156.81,157.46,78677.07
2024-10-15 01:00:00,157.46,158.11,156.72,157.13,39405.03
2024-10-15 02:00:00,157.13,157.96,156.84,157.41,21399.29
2024-10-15 03:00:00,157.41,157.44,155.12,155.36,74194.14
2024-10-15 04:00:00,155.36,156.24,154.98,155.95,20656.15
2024-10-15 05:00:00,155.95,156.01,153.97,154.25,34917.6
2024-10-15 06:00:00,154.25,154.81,153.68,154.73,25590.03
2024-10-15 07:00:00,154.73,155.26,154.66,155.03,19952.26
2024-10-15 08:00:00,155.03,155.38,154.66,154.76,28318.5
2024-10-15 09:00:00,154.76,154.8,154.06,154.31,29503.39
2024-10-15 10:00:00,154.31,155.12,154.04,154.9,21893.16
2024-10-15 11:00:00,154.9,154.93,151.7,152.29,92338.93
2024-10-15 12:00:00,152.29,153.87,152.04,153.46,71634.8
2024-10-15 13:00:00,153.46,158.84,152.96,158.52,160726.96
2024-10-15 14:00:00,158.52,159.45,151.47,152.38,259552.89
2024-10-15 15:00:00,152.38,154.72,150.37,153.25,162234.51
2024-10-15 16:00:00,153.25,156.2,153.08,154.9,100585.06
2024-10-15 17:00:00,154.9,155.55,153.97,154.75,53121.74
2024-10-15 18:00:00,154.75,156.24,154.61,155.05,65213.86
2024-10-15 19:00:00,155.05,155.41,154.15,155.16,35692.59
2024-10-15 20:00:00,155.16,155.23,152.44,152.83,64308.09
2024-10-15 21:00:00,152.83,153.54,152.37,153.53,47075.66
2024-10-15 22:00:00,153.53,153.95,152.94,152.97,50667.3
2024-10-15 23:00:00,152.97,155.02,152.95,154.74,31433.22
2024-10-16 00:00:00,154.74,154.92,153.4,153.78,44287.57
2024-10-16 01:00:00,153.78,154.93,152.96,154.73,70990.18
2024-10-16 02:00:00,154.73,156.02,154.4,154.46,40385.44
2024-10-16 03:00:00,154.46,154.66,153.73,154.2,24875.02
2024-10-16 04:00:00,154.2,154.7,153.19,153.89,28987.82
2024-10-16 05:00:00,153.89,154.61,153.75,154.2,42284.6
2024-10-16 06:00:00,154.2,154.89,153.31,154.08,20630.91
2024-10-16 07:00:00,154.08,154.08,153.03,153.62,19982.84
2024-10-16 08:00:00,153.62,154.82,153.4,154.41,35710.52
2024-10-16 09:00:00,154.41,155.74,154.38,155.27,31018.23
2024-10-16 10:00:00,155.27,156.32,155.0,155.87,33619.0
2024-10-16 11:00:00,155.87,158.28,155.25,155.89,147065.5
2024-10-16 12:00:00,155.89,156.38,155.13,155.42,74602.63
2024-10-16 13:00:00,155.42,155.87,153.89,154.39,74377.4
2024-10-16 14:00:00,154.39,156.84,154.14,155.13,94696.73
2024-10-16 15:00:00,155.13,155.91,154.1,155.66,64261.0
2024-10-16 16:00:00,155.66,155.91,154.18,155.27,41706.66
2024-10-16 17:00:00,155.27,155.63,154.84,155.08,53967.34
2024-10-16 18:00:00,155.08,155.22,154.36,154.44,29324.5
2024-10-16 19:00:00,154.44,154.7,154.12,154.38,34976.92
2024-10-16 20:00:00,154.38,155.09,154.03,154.43,55820.1
2024-10-16 21:00:00,154.43,154.68,153.63,153.89,43715.33
2024-10-16 22:00:00,153.89,154.99,153.89,154.83,27033.16
2024-10-16 23:00:00,154.83,154.87,154.06,154.22,17691.15
2024-10-17 00:00:00,154.22,155.52,154.22,154.86,30279.96
2024-10-17 01:00:00,154.86,155.61,154.08,155.56,35294.92
2024-10-17 02:00:00,155.56,155.65,153.86,153.88,28138.02
2024-10-17 03:00:00,153.88,154.72,153.75,154.57,17248.96
2024-10-17 04:00:00,154.57,154.74,153.09,153.23,29962.02
2024-10-17 05:00:00,153.23,153.6,152.35,152.65,28443.98
2024-10-17 06:00:00,152.65,153.26,152.25,152.29,31214.66
2024-10-17 07:00:00,152.29,152.59,151.59,152.56,34958.97
2024-10-17 08:00:00,152.56,153.19,152.1,153.13,20336.16
2024-10-17 09:00:00,153.13,153.38,152.8,153.03,16891.8
2024-10-17 10:00:00,153.03,153.23,151.36,152.39,27450.56
2024-10-17 11:00:00,152.39,152.49,151.07,151.27,24964.01
2024-10-17 12:00:00,151.27,152.45,151.03,152.45,50558.49
2024-10-17 13:00:00,152.45,153.15,151.39,152.01,52177.01
2024-10-17 14:00:00,152.01,152.25,150.83,151.9,70262.79
2024-10-17 15:00:00,151.9,153.02,151.16,152.82,74792.23
2024-10-17 16:00:00,152.82,152.83,150.68,151.25,45966.42
2024-10-17 17:00:00,151.25,151.42,149.18,149.4,148661.27
2024-10-17 18:00:00,149.4,149.49,147.67,148.49,117179.83
2024-10-17 19:00:00,148.49,149.61,148.3,149.34,37596.06
2024-10-17 20:00:00,149.34,150.42,149.27,149.61,40370.27
2024-10-17 21:00:00,149.61,150.22,149.61,150.06,15839.23
2024-10-17 22:00:00,150.06,150.89,150.06,150.86,28434.21
2024-10-17 23:00:00,150.86,150.87,150.19,150.43,17920.02
2024-10-18 00:00:00,150.43,150.68,149.64,149.71,19691.83
2024-10-18 01:00:00,149.71,152.68,149.59,152.33,43160.27
2024-10-18 02:00:00,152.33,153.17,151.98,153.13,49629.83
2024-10-18 03:00:00,153.13,153.16,151.69,151.83,47863.36
2024-10-18 04:00:00,151.83,152.63,151.83,152.36,14632.68
2024-10-18 05:00:00,152.36,152.99,152.19,152.97,20780.33
2024-10-18 06:00:00,152.97,153.93,152.88,153.67,22471.64
2024-10-18 07:00:00,153.67,154.17,153.28,153.85,30187.59
2024-10-18 08:00:00,153.85,154.26,153.53,153.68,19403.81
2024-10-18 09:00:00,153.68,154.06,153.25,153.47,12947.47
2024-10-18 10:00:00,153.47,153.89,153.36,153.64,12047.09
2024-10-18 11:00:00,153.64,153.96,152.81,152.95,21857.74
2024-10-18 12:00:00,152.95,153.24,152.13,152.33,25084.56
2024-10-18 13:00:00,152.33,153.84,152.21,153.74,31041.07
2024-10-18 14:00:00,153.74,154.71,153.01,154.42,66008.07
2024-10-18 15:00:00,154.42,155.18,153.93,154.73,81602.03
2024-10-18 16:00:00,154.73,156.03,153.68,155.72,73588.14
2024-10-18 17:00:00,155.72,156.33,155.36,155.53,78148.14
2024-10-18 18:00:00,155.53,156.64,155.24,156.12,35709.52
2024-10-18 19:00:00,156.12,156.17,154.52,154.8,78103.43
2024-10-18 20:00:00,154.8,154.9,154.16,154.57,46179.27
2024-10-18 21:00:00,154.57,154.7,153.82,154.34,27402.73
2024-10-18 22:00:00,154.34,154.35,153.91,154.28,16846.67
2024-10-18 23:00:00,154.28,155.14,154.24,154.92,20210.67
2024-10-19 00:00:00,154.92,155.06,154.42,154.53,16791.19
2024-10-19 01:00:00,154.53,154.97,154.37,154.39,11717.01
2024-10-19 02:00:00,154.39,155.03,154.22,154.99,33777.95
2024-10-19 03:00:00,154.99,155.95,154.53,154.54,21436.98
2024-10-19 04:00:00,154.54,154.94,154.16,154.17,12884.25
2024-10-19 05:00:00,154.17,154.94,154.17,154.93,12656.2
2024-10-19 06:00:00,154.93,155.09,154.54,154.59,5878.51
2024-10-19 07:00:00,154.59,154.65,154.16,154.55,7386.19
2024-10-19 08:00:00,154.55,154.94,154.55,154.79,11122.08
2024-10-19 09:00:00,154.79,154.9,154.6,154.79,4607.08
2024-10-19 10:00:00,154.79,155.02,154.28,154.4,10673.48
2024-10-19 11:00:00,154.4,154.72,153.67,153.77,15578.22
2024-10-19 12:00:00,153.77,154.76,153.76,154.62,10492.9
2024-10-19 13:00:00,154.62,154.93,154.23,154.8,11112.66
2024-10-19 14:00:00,154.8,156.96,154.8,156.93,31318.62
2024-10-19 15:00:00,156.93,157.46,156.02,156.49,45601.19
2024-10-19 16:00:00,156.49,156.91,155.81,156.1,26705.13
2024-10-19 17:00:00,156.1,156.26,155.37,155.63,24772.93
2024-10-19 18:00:00,155.63,156.22,155.59,155.88,20102.43
2024-10-19 19:00:00,155.88,156.85,155.78,156.37,23060.22
2024-10-19 20:00:00,156.37,156.86,156.15,156.77,14938.09
2024-10-19 21:00:00,156.77,157.85,156.71,156.97,43857.55
2024-10-19 22:00:00,156.97,158.88,156.9,158.87,52230.0
2024-10-19 23:00:00,158.87,159.74,158.63,159.68,69852.32
2024-10-20 00:00:00,159.68,160.5,158.74,158.76,101462.0
2024-10-20 01:00:00,158.76,159.34,158.42,158.78,38901.38
2024-10-20 02:00:00,158.78,159.24,158.37,158.58,16969.42
2024-10-20 03:00:00,158.58,159.04,158.17,159.03,17848.83
2024-10-20 04:00:00,159.03,159.92,158.71,159.5,36418.33
2024-10-20 05:00:00,159.5,160.59,159.27,159.31,26089.83
2024-10-20 06:00:00,159.31,159.36,158.59,159.25,11943.25
2024-10-20 07:00:00,159.25,159.4,158.71,158.78,8430.67
2024-10-20 08:00:00,158.78,159.28,158.42,158.74,11203.54
2024-10-20 09:00:00,158.74,159.4,158.58,159.15,10031.29
2024-10-20 10:00:00,159.15,159.36,158.68,158.76,6179.06
2024-10-20 11:00:00,158.76,159.25,158.73,159.16,13273.82
2024-10-20 12:00:00,159.16,159.28,158.3,158.34,15687.48
2024-10-20 13:00:00,158.34,158.68,157.62,158.07,31595.27
2024-10-20 14:00:00,158.07,161.41,158.07,160.77,71607.94
2024-10-20 15:00:00,160.77,160.89,158.94,159.97,64600.24
2024-10-20 16:00:00,159.97,160.27,159.36,159.86,22157.65
2024-10-20 17:00:00,159.86,160.61,159.36,160.15,27947.89
2024-10-20 18:00:00,160.15,161.16,160.08,160.4,21491.63
2024-10-20 19:00:00,160.4,160.52,159.54,160.38,22826.53
2024-10-20 20:00:00,160.38,163.16,160.17,162.68,82671.59
2024-10-20 21:00:00,162.68,163.76,162.68,163.72,83492.16
2024-10-20 22:00:00,163.72,167.2,163.48,166.69,186800.95
2024-10-20 23:00:00,166.69,167.88,166.37,167.36,102479.22
2024-10-21 00:00:00,167.36,169.92,167.22,168.68,167061.39
2024-10-21 01:00:00,168.68,169.81,168.47,169.74,63454.01
2024-10-21 02:00:00,169.74,169.99,167.81,168.43,77455.48
2024-10-21 03:00:00,168.43,169.46,168.22,169.42,66176.63
2024-10-21 04:00:00,169.42,170.78,168.56,170.56,62004.05
2024-10-21 05:00:00,170.56,171.55,169.46,169.57,60579.43
2024-10-21 06:00:00,169.57,170.98,168.72,169.04,38325.81
2024-10-21 07:00:00,169.04,169.74,168.47,168.58,34745.46
2024-10-21 08:00:00,168.58,169.49,166.5,166.5,54356.4
2024-10-21 09:00:00,166.5,167.5,165.64,166.79,69546.11
2024-10-21 10:00:00,166.79,167.21,165.81,165.98,42602.8
2024-10-21 11:00:00,165.98,166.8,165.72,166.3,28718.32
2024-10-21 12:00:00,166.3,166.93,165.27,165.59,77357.17
2024-10-21 13:00:00,165.59,165.99,161.4,162.51,219235.16
2024-10-21 14:00:00,162.51,164.75,162.41,164.21,128134.58
2024-10-21 15:00:00,164.21,165.27,163.02,165.2,67446.26
2024-10-21 16:00:00,165.2,165.23,163.04,164.53,61952.83
2024-10-21 17:00:00,164.53,166.02,164.4,165.64,62978.65
2024-10-21 18:00:00,165.64,165.97,164.77,165.71,60338.61
2024-10-21 19:00:00,165.71,167.99,165.69,167.72,95449.91
2024-10-21 20:00:00,167.72,167.73,166.1,166.46,45852.29
2024-10-21 21:00:00,166.46,168.02,166.4,167.48,37572.64
2024-10-21 22:00:00,167.48,168.06,166.81,167.75,73053.24
2024-10-21 23:00:00,167.75,167.75,166.04,166.14,48075.93
2024-10-22 00:00:00,166.14,166.44,162.96,165.27,103542.82
2024-10-22 01:00:00,165.27,167.19,164.93,166.97,54466.06
2024-10-22 02:00:00,166.97,167.75,165.86,165.91,42128.78
2024-10-22 03:00:00,165.91,166.42,165.39,166.33,24352.16
2024-10-22 04:00:00,166.33,167.33,166.14,167.32,20090.61
2024-10-22 05:00:00,167.32,168.76,167.06,168.37,35602.8
2024-10-22 06:00:00,168.37,168.81,168.21,168.21,34209.18
2024-10-22 07:00:00,168.21,168.44,166.83,166.97,22647.79
2024-10-22 08:00:00,166.97,167.05,164.95,165.54,41472.74
2024-10-22 09:00:00,165.54,165.64,163.48,164.89,79503.18
2024-10-22 10:00:00,164.89,166.67,164.08,166.29,33632.93
2024-10-22 11:00:00,166.29,168.9,166.22,167.8,72484.16
2024-10-22 12:00:00,167.8,169.17,165.58,166.03,90621.53
2024-10-22 13:00:00,166.03,166.91,164.78,166.04,68211.77
2024-10-22 14:00:00,166.04,170.38,165.58,170.05,164255.31
2024-10-22 15:00:00,170.05,170.89,167.35,167.71,139304.08
2024-10-22 16:00:00,167.71,168.0,165.92,166.0,70572.66
2024-10-22 17:00:00,166.0,167.52,165.92,167.09,64534.24
2024-10-22 18:00:00,167.09,168.52,167.03,167.78,48048.65
2024-10-22 19:00:00,167.78,168.97,167.66,168.37,55956.78
2024-10-22 20:00:00,168.37,168.72,167.73,168.19,29581.55
2024-10-22 21:00:00,168.19,168.23,167.06,167.51,33215.61
2024-10-22 22:00:00,167.51,169.07,167.3,168.9,32752.37
2024-10-22 23:00:00,168.9,168.98,166.83,167.44,29602.44
2024-10-23 00:00:00,167.44,167.79,165.79,166.01,70842.95
2024-10-23 01:00:00,166.01,167.33,166.0,167.25,22851.67
2024-10-23 02:00:00,167.25,167.34,165.84,165.87,30708.26
2024-10-23 03:00:00,165.87,166.31,164.47,165.36,63211.27
2024-10-23 04:00:00,165.36,165.95,164.91,165.75,28316.64
2024-10-23 05:00:00,165.75,165.86,164.23,164.95,50278.88
2024-10-23 06:00:00,164.95,166.27,164.74,165.14,20015.35
2024-10-23 07:00:00,165.14,165.57,164.57,165.57,34464.89
2024-10-23 08:00:00,165.57,166.2,164.44,164.68,30046.31
2024-10-23 09:00:00,164.68,165.88,164.07,165.65,29122.07
2024-10-23 10:00:00,165.65,166.69,165.39,165.48,21675.65
2024-10-23 11:00:00,165.48,166.77,165.38,166.22,23626.78
2024-10-23 12:00:00,166.22,166.94,164.89,166.36,64879.35
2024-10-23 13:00:00,166.36,169.34,166.13,168.94,87454.95
2024-10-23 14:00:00,168.94,169.07,167.14,167.64,67259.34
2024-10-23 15:00:00,167.64,168.25,166.21,167.97,83691.0
2024-10-23 16:00:00,167.97,168.27,165.37,165.42,61254.06
2024-10-23 17:00:00,165.42,167.08,165.26,166.0,66817.68
2024-10-23 18:00:00,166.0,169.95,164.55,169.5,141016.24
2024-10-23 19:00:00,169.5,173.44,168.75,172.74,184146.09
2024-10-23 20:00:00,172.74,174.0,171.96,173.37,125844.48
2024-10-23 21:00:00,173.37,173.45,171.02,171.29,64750.32
2024-10-23 22:00:00,171.29,171.83,169.83,170.8,79942.92
2024-10-23 23:00:00,170.8,171.72,170.54,170.67,54153.03
2024-10-24 00:00:00,170.67,172.67,170.34,172.67,58020.92
2024-10-24 01:00:00,172.67,173.64,172.11,172.73,103334.61
2024-10-24 02:00:00,172.73,174.72,172.55,174.32,106655.15
2024-10-24 03:00:00,174.32,174.76,174.0,174.0,37263.91
2024-10-24 04:00:00,174.0,174.99,173.22,173.38,54692.82
2024-10-24 05:00:00,173.38,173.6,172.59,172.99,31178.57
2024-10-24 06:00:00,172.99,173.89,172.69,173.25,29130.72
2024-10-24 07:00:00,173.25,173.77,172.94,173.37,40058.8
2024-10-24 08:00:00,173.37,174.12,171.9,171.91,34923.49
2024-10-24 09:00:00,171.91,172.46,170.89,171.57,38256.47
2024-10-24 10:00:00,171.57,173.09,171.53,172.75,30276.96
2024-10-24 11:00:00,172.75,173.88,172.3,173.67,37014.34
2024-10-24 12:00:00,173.67,175.14,173.58,174.77,65829.61
2024-10-24 13:00:00,174.77,176.13,173.97,175.66,115545.27
2024-10-24 14:00:00,175.66,176.89,174.36,175.62,109321.26
2024-10-24 15:00:00,175.62,176.9,175.03,175.28,78261.96
2024-10-24 16:00:00,175.28,177.16,174.58,176.53,106952.95
2024-10-24 17:00:00,176.53,176.86,175.13,175.24,67931.0
2024-10-24 18:00:00,175.24,176.19,175.17,176.09,45641.39
2024-10-24 19:00:00,176.09,177.43,175.9,177.24,92155.72
2024-10-24 20:00:00,177.24,177.31,176.42,177.19,45709.88
2024-10-24 21:00:00,177.19,178.47,177.04,177.85,80552.62
2024-10-24 22:00:00,177.85,179.1,177.82,178.67,79035.84
2024-10-24 23:00:00,178.67,178.68,176.67,177.07,46779.6
2024-10-25 00:00:00,177.07,177.31,176.15,176.59,40901.13
2024-10-25 01:00:00,176.59,176.59,175.25,175.6,55281.35
2024-10-25 02:00:00,175.6,176.39,175.1,175.63,25929.0
2024-10-25 03:00:00,175.63,176.26,174.27,174.59,45375.62
2024-10-25 04:00:00,174.59,174.91,172.83,173.15,75504.51
2024-10-25 05:00:00,173.15,174.06,172.33,173.68,48549.58
2024-10-25 06:00:00,173.68,174.34,173.27,173.42,20220.68
2024-10-25 07:00:00,173.42,173.78,171.45,171.75,44756.8
2024-10-25 08:00:00,171.75,172.74,170.85,172.23,60708.3
2024-10-25 09:00:00,172.23,173.09,170.76,173.06,63320.39
2024-10-25 10:00:00,173.06,173.73,172.3,173.47,24127.83
2024-10-25 11:00:00,173.47,173.98,173.08,173.55,26203.55
2024-10-25 12:00:00,173.55,174.41,173.18,173.35,48741.42
2024-10-25 13:00:00,173.35,175.19,172.83,175.1,64175.99
2024-10-25 14:00:00,175.1,177.41,174.36,175.55,111758.15
2024-10-25 15:00:00,175.55,176.63,171.26,172.33,96143.27
2024-10-25 16:00:00,172.33,172.87,170.83,171.91,84312.73
2024-10-25 17:00:00,171.91,172.19,167.07,167.82,190444.97
2024-10-25 18:00:00,167.82,171.33,164.82,169.14,244736.64
2024-10-25 19:00:00,169.14,169.43,167.31,167.74,123328.4
2024-10-25 20:00:00,167.74,168.49,166.05,166.68,104681.5
2024-10-25 21:00:00,166.68,168.33,166.68,167.9,68942.42
2024-10-25 22:00:00,167.9,167.92,163.32,163.47,97382.89
2024-10-25 23:00:00,163.47,165.02,159.14,164.65,263178.82
2024-10-26 00:00:00,164.65,165.6,163.65,164.67,95693.24
2024-10-26 01:00:00,164.67,165.0,163.09,163.1,54201.12
2024-10-26 02:00:00,163.1,165.6,162.26,164.61,45621.43
2024-10-26 03:00:00,164.61,165.6,163.94,165.42,28916.78
2024-10-26 04:00:00,165.42,166.32,165.16,166.3,36149.23
2024-10-26 05:00:00,166.3,167.45,166.05,166.63,34471.94
2024-10-26 06:00:00,166.63,168.31,166.27,168.24,35909.59
2024-10-26 07:00:00,168.24,168.9,167.14,167.19,28856.21
2024-10-26 08:00:00,167.19,168.39,167.17,168.16,30247.0
2024-10-26 09:00:00,168.16,169.31,167.95,168.95,27318.76
2024-10-26 10:00:00,168.95,170.02,168.86,169.08,48991.67
2024-10-26 11:00:00,169.08,169.36,168.09,168.46,43800.82
2024-10-26 12:00:00,168.46,169.25,168.17,168.82,25041.23
2024-10-26 13:00:00,168.82,169.03,167.83,167.91,39477.62
2024-10-26 14:00:00,167.91,168.35,167.11,167.48,35307.8
2024-10-26 15:00:00,167.48,169.05,167.26,168.39,21436.4
2024-10-26 16:00:00,168.39,169.33,168.39,169.0,12835.07
2024-10-26 17:00:00,169.0,169.96,168.76,169.85,19363.22
2024-10-26 18:00:00,169.85,170.02,169.36,169.65,45162.42
2024-10-26 19:00:00,169.65,171.99,169.65,171.31,68208.4
2024-10-26 20:00:00,171.31,172.8,171.23,172.31,74935.86
2024-10-26 21:00:00,172.31,172.97,170.79,171.09,41403.19
2024-10-26 22:00:00,171.09,171.59,170.67,171.17,27470.07
2024-10-26 23:00:00,171.17,171.32,170.43,170.67,35802.77
2024-10-27 00:00:00,170.67,171.0,170.09,170.42,17727.93
2024-10-27 01:00:00,170.42,172.27,170.18,172.14,41237.07
2024-10-27 02:00:00,172.14,172.97,171.14,171.31,35931.55
